brand_id,official_domain,vertical_l1,vertical_l2,original_brand_name,cleaned_brand_name,selected_source,brand_quality,final_brand_score,original_name_score,domain_candidate_score,reasons
brand_myspace-com_7bbafda8,myspace.com,mobility,automotive,Myspace,Myspace,original_brand_name,valid,0.901,1,0.75,
brand_huffingtonpost-com_4c388e5f,huffingtonpost.com,pet,pet_supplies,Huffingtonpost,Huffingtonpost,original_brand_name,valid,0.901,1,0.75,
brand_wix-com_e9b38138,wix.com,saas,productivity,Wix,Wix,original_brand_name,valid,0.901,1,0.75,
brand_mdpi-com_248a6cb6,mdpi.com,sports_outdoor,fitness,Mdpi,Mdpi,original_brand_name,valid,0.901,1,0.75,
brand_cbsnews-com_7c7134dd,cbsnews.com,travel_hospitality,hotel_booking,Cbsnews,Cbsnews,original_brand_name,valid,0.901,1,0.75,
brand_scribd-com_aed0f678,scribd.com,art_culture,craft,Scribd,Scribd,original_brand_name,valid,0.901,1,0.75,
brand_noaa-gov_4af4aad5,noaa.gov,b2b_services,business_service,Noaa,Noaa,original_brand_name,valid,0.901,1,0.75,
brand_yandex-ru_b86d9a46,yandex.ru,baby_parenting,baby_products,Yandex,Yandex,original_brand_name,valid,0.901,1,0.75,
brand_reuters-com_56d76a66,reuters.com,beauty_personal_care,cosmetics,Reuters,Reuters,original_brand_name,valid,0.901,1,0.75,
brand_hujiang-com_60d951e5,hujiang.com,consumer_electronics,smartphone,leading是什么意思_翻译leading的意思_用法_同义词_反义词 ...,Hujiang,domain_candidate,valid,0.819,0,0.75,too_many_tokens|non_brand_hint|cjk_sentence_pattern|cjk_too_long_for_brand|ellipsis
brand_healthline-com_eafc9329,healthline.com,developer_tools,dev_platform,Healthline,Healthline,original_brand_name,valid,0.901,1,0.75,
brand_office365-com_b9fbd71f,office365.com,education,online_learning,Office365,Office365,original_brand_name,valid,0.901,1,0.75,
brand_nature-com_d3870163,nature.com,fashion,footwear,Nature,Nature,original_brand_name,valid,0.901,1,0.75,
brand_washington-edu_81a202c4,washington.edu,finance,digital_banking,Washington,Washington,original_brand_name,valid,0.901,1,0.75,
brand_allaboutcookies-org_143fba9c,allaboutcookies.org,food_beverage,snacks,Allaboutcookies,Allaboutcookies,original_brand_name,valid,0.901,1,0.75,
brand_triphobo-com_4cdc2c94,triphobo.com,gaming_entertainment,gaming,"Kampung Pelegong Homestay, Labuan","Kampung Pelegong Homestay, Labuan",original_brand_name,valid,0.9775,1,0.75,
brand_usda-gov_e2ee6f01,usda.gov,health_wellness,healthcare,Usda,Usda,original_brand_name,valid,0.901,1,0.75,
brand_ubuntu-com_c49854b4,ubuntu.com,home_appliance,kitchen_appliance,Ubuntu,Ubuntu,original_brand_name,valid,0.901,1,0.75,
brand_pexels-com_b36d485a,pexels.com,home_improvement,home_decor,Pexels,Pexels,original_brand_name,valid,0.901,1,0.75,
brand_it-com_53b40ec7,it.com,local_services,food_delivery,It,It,original_brand_name,valid,0.901,1,0.75,
brand_steampowered-com_5c4a6613,steampowered.com,mobility,automotive,Steampowered,Steampowered,original_brand_name,valid,0.901,1,0.75,
brand_salesforce-com_4b91021c,salesforce.com,pet,pet_supplies,Salesforce,Salesforce,original_brand_name,valid,0.901,1,0.75,
brand_investopedia-com_d10a5aa5,investopedia.com,saas,productivity,Investopedia,Investopedia,original_brand_name,valid,0.901,1,0.75,
brand_samsung-com_f8dd601a,samsung.com,sports_outdoor,fitness,Samsung,Samsung,original_brand_name,valid,0.901,1,0.75,
brand_epa-gov_c1bf5284,epa.gov,travel_hospitality,hotel_booking,Epa,Epa,original_brand_name,valid,0.901,1,0.75,
brand_cisco-com_6a62f47a,cisco.com,art_culture,craft,Cisco,Cisco,original_brand_name,valid,0.901,1,0.75,
brand_businesswire-com_ff3e3c92,businesswire.com,b2b_services,business_service,Businesswire,Businesswire,original_brand_name,valid,0.901,1,0.75,
brand_chatgpt-com_0df973cd,chatgpt.com,baby_parenting,baby_products,Chatgpt,Chatgpt,original_brand_name,valid,0.901,1,0.75,
brand_wsj-com_637d35cd,wsj.com,beauty_personal_care,cosmetics,Wsj,Wsj,original_brand_name,valid,0.901,1,0.75,
brand_scandict-com_739f6732,scandict.com,consumer_electronics,smartphone,Leading,Leading,original_brand_name,valid,0.9865,1,0.75,
brand_theconversation-com_3c150dd7,theconversation.com,developer_tools,dev_platform,Theconversation,Theconversation,original_brand_name,valid,0.901,1,0.75,
brand_deloitte-com_e441753d,deloitte.com,education,online_learning,Deloitte,Deloitte,original_brand_name,valid,0.901,1,0.75,
brand_discord-com_8013aa73,discord.com,fashion,apparel,Discord,Discord,original_brand_name,valid,0.901,1,0.75,
brand_mayoclinic-org_3a562ad4,mayoclinic.org,finance,digital_banking,Mayoclinic,Mayoclinic,original_brand_name,valid,0.901,1,0.75,
brand_cpanel-com_5c8afe9a,cpanel.com,food_beverage,snacks,Cpanel,Cpanel,original_brand_name,valid,0.901,1,0.75,
brand_escabee-com_62d8a9a8,escabee.com,gaming_entertainment,gaming,Pelegong Farmstay,Pelegong Farmstay,original_brand_name,valid,0.97,1,0.75,
brand_apnews-com_3c04c358,apnews.com,health_wellness,healthcare,Apnews,Apnews,original_brand_name,valid,0.901,1,0.75,
brand_openstreetmap-org_2a1ce5f8,openstreetmap.org,home_appliance,kitchen_appliance,Openstreetmap,Openstreetmap,original_brand_name,valid,0.901,1,0.75,
brand_yale-edu_4e5266e8,yale.edu,home_improvement,home_decor,Yale,Yale,original_brand_name,valid,0.901,1,0.75,
brand_sohu-com_afd0872c,sohu.com,local_services,food_delivery,Sohu,Sohu,original_brand_name,valid,0.901,1,0.75,
brand_fandom-com_dc2d9b2b,fandom.com,mobility,automotive,Fandom,Fandom,original_brand_name,valid,0.901,1,0.75,
brand_bmj-com_62d5bb0e,bmj.com,pet,pet_supplies,Bmj,Bmj,original_brand_name,valid,0.901,1,0.75,
brand_webmd-com_b9778dda,webmd.com,saas,productivity,Webmd,Webmd,original_brand_name,valid,0.901,1,0.75,
brand_whitehouse-gov_f2cb3016,whitehouse.gov,sports_outdoor,fitness,Whitehouse,Whitehouse,original_brand_name,valid,0.901,1,0.75,
brand_indeed-com_669535f4,indeed.com,travel_hospitality,hotel_booking,Indeed,Indeed,original_brand_name,valid,0.901,1,0.75,
brand_arcgis-com_aa53f4f4,arcgis.com,art_culture,craft,Arcgis,Arcgis,original_brand_name,valid,0.901,1,0.75,
brand_upenn-edu_c805aca1,upenn.edu,b2b_services,business_service,Upenn,Upenn,original_brand_name,valid,0.901,1,0.75,
brand_oecd-org_52c8f41a,oecd.org,baby_parenting,baby_products,Oecd,Oecd,original_brand_name,valid,0.901,1,0.75,
brand_cnbc-com_1b35a362,cnbc.com,beauty_personal_care,skincare,Cnbc,Cnbc,original_brand_name,valid,0.901,1,0.75,
brand_gsmarena-com_c492fc94,gsmarena.com,consumer_electronics,smartphone,GSMArena.com,GSMArena.com,original_brand_name,valid,0.985,1,0.75,
brand_eepurl-com_85b555c3,eepurl.com,developer_tools,dev_platform,Eepurl,Eepurl,original_brand_name,valid,0.901,1,0.75,
brand_intel-com_54fbb058,intel.com,education,online_learning,Intel,Intel,original_brand_name,valid,0.901,1,0.75,
brand_example-com_b0f58cbc,example.com,fashion,footwear,Example,Example,original_brand_name,valid,0.901,1,0.75,
brand_quora-com_324d2e68,quora.com,finance,digital_banking,Quora,Quora,original_brand_name,valid,0.901,1,0.75,
brand_marriott-com_a8e94214,marriott.com,food_beverage,snacks,Marriott,Marriott,original_brand_name,valid,0.901,1,0.75,
brand_artstation-com_77d6b638,artstation.com,gaming_entertainment,gaming,Cliffside Village Hidden in the Desert,Artstation,domain_candidate,valid,0.7875,0.25,0.75,too_many_tokens|non_brand_hint
brand_huffpost-com_09bc361e,huffpost.com,health_wellness,healthcare,Huffpost,Huffpost,original_brand_name,valid,0.901,1,0.75,
brand_deviantart-com_6780ed4c,deviantart.com,home_appliance,kitchen_appliance,Deviantart,Deviantart,original_brand_name,valid,0.901,1,0.75,
brand_vice-com_524f64ce,vice.com,home_improvement,home_decor,Vice,Vice,original_brand_name,valid,0.901,1,0.75,
brand_cam-ac-uk_cddf0460,cam.ac.uk,local_services,food_delivery,Cam,Cam,original_brand_name,valid,0.901,1,0.75,
brand_sun-com_151840f4,sun.com,mobility,automotive,Sun,Sun,original_brand_name,valid,0.901,1,0.75,
brand_ovhcloud-com_7728f4e7,ovhcloud.com,pet,pet_supplies,Ovhcloud,Ovhcloud,original_brand_name,valid,0.901,1,0.75,
brand_nbcnews-com_b4544061,nbcnews.com,saas,productivity,Nbcnews,Nbcnews,original_brand_name,valid,0.901,1,0.75,
brand_livejournal-com_ed6b7aeb,livejournal.com,sports_outdoor,fitness,Livejournal,Livejournal,original_brand_name,valid,0.901,1,0.75,
brand_skype-com_62fdf80c,skype.com,travel_hospitality,hotel_booking,Skype,Skype,original_brand_name,valid,0.901,1,0.75,
brand_foxnews-com_6c5f40b7,foxnews.com,art_culture,craft,Foxnews,Foxnews,original_brand_name,valid,0.901,1,0.75,
brand_newyorker-com_694baa19,newyorker.com,b2b_services,business_service,Newyorker,Newyorker,original_brand_name,valid,0.901,1,0.75,
brand_nvidia-com_d7d8904a,nvidia.com,baby_parenting,baby_products,Nvidia,Nvidia,original_brand_name,valid,0.901,1,0.75,
brand_gitlab-com_571d94c2,gitlab.com,beauty_personal_care,cosmetics,Gitlab,Gitlab,original_brand_name,valid,0.901,1,0.75,
brand_tomsguide-com_61c3e84f,tomsguide.com,consumer_electronics,smartphone,Best phones 2026 tested,Best phones 2026 tested,original_brand_name,valid,0.97,1,0.75,
brand_zdnet-com_a5b47bcc,zdnet.com,developer_tools,dev_platform,Zdnet,Zdnet,original_brand_name,valid,0.901,1,0.75,
brand_share-google_26028499,share.google,education,online_learning,Share,Share,original_brand_name,valid,0.901,1,0.75,
brand_line-me_2eeb732e,line.me,fashion,apparel,Line,Line,original_brand_name,valid,0.901,1,0.75,
brand_apa-org_b3c59acf,apa.org,finance,digital_banking,Apa,Apa,original_brand_name,valid,0.901,1,0.75,
brand_umich-edu_103e0b98,umich.edu,food_beverage,snacks,Umich,Umich,original_brand_name,valid,0.901,1,0.75,
brand_adobe-com_c7472814,adobe.com,gaming_entertainment,gaming,Adobe,Adobe,original_brand_name,valid,0.901,1,0.75,
brand_googleapis-com_e27e247e,googleapis.com,health_wellness,healthcare,Googleapis,Googleapis,original_brand_name,valid,0.901,1,0.75,
brand_odoo-com_317bcdfb,odoo.com,home_appliance,kitchen_appliance,Odoo,Odoo,original_brand_name,valid,0.901,1,0.75,
brand_windows-net_4f714953,windows.net,home_improvement,home_decor,Windows,Windows,original_brand_name,valid,0.901,1,0.75,
brand_about-com_21e6ae58,about.com,local_services,food_delivery,About,About,original_brand_name,valid,0.901,1,0.75,
brand_nypost-com_b840df47,nypost.com,mobility,automotive,Nypost,Nypost,original_brand_name,valid,0.901,1,0.75,
brand_wpastra-com_be7bb55d,wpastra.com,pet,pet_supplies,Wpastra,Wpastra,original_brand_name,valid,0.901,1,0.75,
brand_pbs-org_425b2c11,pbs.org,saas,productivity,Pbs,Pbs,original_brand_name,valid,0.901,1,0.75,
brand_plos-org_3f8736a0,plos.org,sports_outdoor,fitness,Plos,Plos,original_brand_name,valid,0.901,1,0.75,
brand_jimdo-com_2f1a1841,jimdo.com,travel_hospitality,hotel_booking,Jimdo,Jimdo,original_brand_name,valid,0.901,1,0.75,
brand_buydomains-com_3d5070e5,buydomains.com,art_culture,craft,Buydomains,Buydomains,original_brand_name,valid,0.901,1,0.75,
brand_elsevier-com_dcc43d63,elsevier.com,b2b_services,business_service,Elsevier,Elsevier,original_brand_name,valid,0.901,1,0.75,
brand_fortune-com_4edfe600,fortune.com,baby_parenting,baby_products,Fortune,Fortune,original_brand_name,valid,0.901,1,0.75,
brand_telegraph-co-uk_89325863,telegraph.co.uk,beauty_personal_care,skincare,Telegraph,Telegraph,original_brand_name,valid,0.901,1,0.75,
brand_honor-com_92c021f5,honor.com,consumer_electronics,smartphone,荣耀AI终端,荣耀AI终端,original_brand_name,valid,0.9625,1,0.75,
brand_fao-org_03439d37,fao.org,developer_tools,dev_platform,Fao,Fao,original_brand_name,valid,0.901,1,0.75,
brand_safety-google_24dfe8b9,safety.google,education,online_learning,Safety,Safety,original_brand_name,valid,0.901,1,0.75,
brand_wired-com_80188864,wired.com,fashion,footwear,Wired,Wired,original_brand_name,valid,0.901,1,0.75,
brand_android-com_123c29e1,android.com,finance,digital_banking,Android,Android,original_brand_name,valid,0.901,1,0.75,
brand_amazon-de_58985668,amazon.de,food_beverage,snacks,Amazon,Amazon,original_brand_name,valid,0.901,1,0.75,
brand_medium-com_81a068d5,medium.com,gaming_entertainment,gaming,Medium,Medium,original_brand_name,valid,0.901,1,0.75,
brand_postgresql-org_4cf75589,postgresql.org,health_wellness,healthcare,Postgresql,Postgresql,original_brand_name,valid,0.901,1,0.75,
brand_geocities-com_b8b3068e,geocities.com,home_appliance,kitchen_appliance,Geocities,Geocities,original_brand_name,valid,0.901,1,0.75,
brand_wisc-edu_6d12e24e,wisc.edu,home_improvement,home_decor,Wisc,Wisc,original_brand_name,valid,0.901,1,0.75,
brand_wiktionary-org_fc45ba63,wiktionary.org,local_services,food_delivery,Wiktionary,Wiktionary,original_brand_name,valid,0.901,1,0.75,
brand_admin-ch_ee628f17,admin.ch,mobility,automotive,Admin,Admin,original_brand_name,valid,0.901,1,0.75,
brand_in-net_9d34fb45,in.net,pet,pet_supplies,In,In,original_brand_name,valid,0.901,1,0.75,
brand_psychologytoday-com_b28e0818,psychologytoday.com,saas,productivity,Psychologytoday,Psychologytoday,original_brand_name,valid,0.901,1,0.75,
brand_fb-me_c8397ee7,fb.me,sports_outdoor,fitness,Fb,Fb,original_brand_name,valid,0.901,1,0.75,
brand_jstor-org_cd1fff21,jstor.org,travel_hospitality,hotel_booking,Jstor,Jstor,original_brand_name,valid,0.901,1,0.75,
brand_giphy-com_b1fee7b2,giphy.com,art_culture,craft,Giphy,Giphy,original_brand_name,valid,0.901,1,0.75,
brand_irs-gov_9c7a7334,irs.gov,b2b_services,business_service,Irs,Irs,original_brand_name,valid,0.901,1,0.75,
brand_fb-watch_0a15a82e,fb.watch,baby_parenting,baby_products,Fb,Fb,original_brand_name,valid,0.901,1,0.75,
brand_arxiv-org_699a281d,arxiv.org,beauty_personal_care,cosmetics,Arxiv,Arxiv,original_brand_name,valid,0.901,1,0.75,
brand_googletagmanager-com_f3578db4,googletagmanager.com,consumer_electronics,laptop,Googletagmanager,Googletagmanager,original_brand_name,valid,0.901,1,0.75,
brand_fastcompany-com_30704945,fastcompany.com,developer_tools,dev_platform,Fastcompany,Fastcompany,original_brand_name,valid,0.901,1,0.75,
brand_umn-edu_c5425f68,umn.edu,education,online_learning,Umn,Umn,original_brand_name,valid,0.901,1,0.75,
brand_berkeley-edu_90878663,berkeley.edu,fashion,apparel,Berkeley,Berkeley,original_brand_name,valid,0.901,1,0.75,
brand_pewresearch-org_79408ef0,pewresearch.org,finance,digital_banking,Pewresearch,Pewresearch,original_brand_name,valid,0.901,1,0.75,
brand_oreilly-com_8ffdad6b,oreilly.com,food_beverage,snacks,Oreilly,Oreilly,original_brand_name,valid,0.901,1,0.75,
brand_launchpad-net_59121606,launchpad.net,gaming_entertainment,gaming,Launchpad,Launchpad,original_brand_name,valid,0.901,1,0.75,
brand_gofundme-com_a7909a49,gofundme.com,health_wellness,healthcare,Gofundme,Gofundme,original_brand_name,valid,0.901,1,0.75,
brand_xinhuanet-com_622ea58e,xinhuanet.com,home_appliance,kitchen_appliance,Xinhuanet,Xinhuanet,original_brand_name,valid,0.901,1,0.75,
brand_acm-org_f880f812,acm.org,home_improvement,home_decor,Acm,Acm,original_brand_name,valid,0.901,1,0.75,
brand_globenewswire-com_791b6115,globenewswire.com,local_services,food_delivery,Globenewswire,Globenewswire,original_brand_name,valid,0.901,1,0.75,
brand_pnas-org_1143a876,pnas.org,mobility,automotive,Pnas,Pnas,original_brand_name,valid,0.901,1,0.75,
brand_zoom-com_26baf53d,zoom.com,pet,pet_supplies,Zoom,Zoom,original_brand_name,valid,0.901,1,0.75,
brand_coursera-org_b01d8d9f,coursera.org,saas,productivity,Coursera,Coursera,original_brand_name,valid,0.901,1,0.75,
brand_go-id_72d4dfad,go.id,sports_outdoor,fitness,Go,Go,original_brand_name,valid,0.901,1,0.75,
brand_elegantthemes-com_3bbdff85,elegantthemes.com,travel_hospitality,hotel_booking,Elegantthemes,Elegantthemes,original_brand_name,valid,0.901,1,0.75,
brand_jamanetwork-com_c861b3bc,jamanetwork.com,art_culture,craft,Jamanetwork,Jamanetwork,original_brand_name,valid,0.901,1,0.75,
brand_jhu-edu_5ef3c6f9,jhu.edu,b2b_services,business_service,Jhu,Jhu,original_brand_name,valid,0.901,1,0.75,
brand_moodle-org_e5a38b63,moodle.org,baby_parenting,baby_products,Moodle,Moodle,original_brand_name,valid,0.901,1,0.75,
brand_surveymonkey-com_7aeefb20,surveymonkey.com,beauty_personal_care,skincare,Surveymonkey,Surveymonkey,original_brand_name,valid,0.901,1,0.75,
brand_gravatar-com_6058b47f,gravatar.com,consumer_electronics,smartphone,Gravatar,Gravatar,original_brand_name,valid,0.901,1,0.75,
brand_letsencrypt-org_36adbaa8,letsencrypt.org,developer_tools,dev_platform,Letsencrypt,Letsencrypt,original_brand_name,valid,0.901,1,0.75,
brand_enable-javascript-com_53990109,enable-javascript.com,education,online_learning,Enable Javascript,Enable Javascript,original_brand_name,valid,0.901,1,0.75,
brand_tandfonline-com_da07d61c,tandfonline.com,fashion,footwear,Tandfonline,Tandfonline,original_brand_name,valid,0.901,1,0.75,
brand_abc-net-au_b527485b,abc.net.au,finance,digital_banking,Abc,Abc,original_brand_name,valid,0.901,1,0.75,
brand_scientificamerican-com_65dfec5f,scientificamerican.com,food_beverage,snacks,Scientificamerican,Scientificamerican,original_brand_name,valid,0.901,1,0.75,
brand_weibo-com_bceee6f7,weibo.com,gaming_entertainment,gaming,Weibo,Weibo,original_brand_name,valid,0.901,1,0.75,
brand_dw-com_22da3f6a,dw.com,health_wellness,healthcare,Dw,Dw,original_brand_name,valid,0.901,1,0.75,
brand_uchicago-edu_0fe2dc5c,uchicago.edu,home_appliance,kitchen_appliance,Uchicago,Uchicago,original_brand_name,valid,0.901,1,0.75,
brand_rfc-editor-org_77f3ded6,rfc-editor.org,home_improvement,home_decor,Rfc Editor,Rfc Editor,original_brand_name,valid,0.901,1,0.75,
brand_meetup-com_5d652086,meetup.com,local_services,food_delivery,Meetup,Meetup,original_brand_name,valid,0.901,1,0.75,
brand_w3schools-com_2f1f394f,w3schools.com,mobility,automotive,W3schools,W3schools,original_brand_name,valid,0.901,1,0.75,
brand_jd-com_4f7afe3f,jd.com,pet,pet_supplies,Jd,Jd,original_brand_name,valid,0.901,1,0.75,
brand_typepad-com_53fc4ee5,typepad.com,saas,productivity,Typepad,Typepad,original_brand_name,valid,0.901,1,0.75,
brand_microsoftonline-com_a6714ed2,microsoftonline.com,sports_outdoor,fitness,Microsoftonline,Microsoftonline,original_brand_name,valid,0.901,1,0.75,
brand_nps-gov_ec554879,nps.gov,travel_hospitality,hotel_booking,Nps,Nps,original_brand_name,valid,0.901,1,0.75,
brand_ovh-com_c0fbdacf,ovh.com,art_culture,craft,Ovh,Ovh,original_brand_name,valid,0.901,1,0.75,
brand_vox-com_bece0a6a,vox.com,b2b_services,business_service,Vox,Vox,original_brand_name,valid,0.901,1,0.75,
brand_merriam-webster-com_a60afe69,merriam-webster.com,baby_parenting,baby_products,Merriam Webster,Merriam Webster,original_brand_name,valid,0.901,1,0.75,
brand_cornell-edu_11a5f003,cornell.edu,beauty_personal_care,cosmetics,Cornell,Cornell,original_brand_name,valid,0.901,1,0.75,
brand_forms-gle_04cf5557,forms.gle,consumer_electronics,laptop,Forms,Forms,original_brand_name,valid,0.901,1,0.75,
brand_utexas-edu_40a466b2,utexas.edu,developer_tools,dev_platform,Utexas,Utexas,original_brand_name,valid,0.901,1,0.75,
brand_in-ua_1cfcd05d,in.ua,education,online_learning,In,In,original_brand_name,valid,0.901,1,0.75,
brand_tripadvisor-com_0fcc84dc,tripadvisor.com,fashion,apparel,Tripadvisor,Tripadvisor,original_brand_name,valid,0.901,1,0.75,
