brand_id,brand_name,official_domain,vertical_l1,vertical_l2,final_score,domain_entity_type,reasons
brand_surveymonkey-com_7aeefb20,Surveymonkey,surveymonkey.com,beauty_personal_care,skincare,0.822,commercial,
brand_gravatar-com_6058b47f,Gravatar,gravatar.com,consumer_electronics,smartphone,0.822,commercial,
brand_letsencrypt-org_36adbaa8,Letsencrypt,letsencrypt.org,developer_tools,dev_platform,0.822,commercial,
brand_tandfonline-com_da07d61c,Tandfonline,tandfonline.com,fashion,footwear,0.822,commercial,
brand_abc-net-au_b527485b,Abc,abc.net.au,finance,digital_banking,0.822,commercial,
brand_scientificamerican-com_65dfec5f,Scientificamerican,scientificamerican.com,food_beverage,snacks,0.822,commercial,
brand_weibo-com_bceee6f7,Weibo,weibo.com,gaming_entertainment,gaming,0.822,commercial,
brand_dw-com_22da3f6a,Dw,dw.com,health_wellness,healthcare,0.822,commercial,
brand_rfc-editor-org_77f3ded6,Rfc Editor,rfc-editor.org,home_improvement,home_decor,0.822,commercial,
brand_meetup-com_5d652086,Meetup,meetup.com,local_services,food_delivery,0.822,commercial,
brand_w3schools-com_2f1f394f,W3schools,w3schools.com,mobility,automotive,0.822,commercial,
brand_jd-com_4f7afe3f,Jd,jd.com,pet,pet_supplies,0.822,commercial,
brand_typepad-com_53fc4ee5,Typepad,typepad.com,saas,productivity,0.822,commercial,
brand_microsoftonline-com_a6714ed2,Microsoftonline,microsoftonline.com,sports_outdoor,fitness,0.822,commercial,
brand_ovh-com_c0fbdacf,Ovh,ovh.com,art_culture,craft,0.822,commercial,
brand_vox-com_bece0a6a,Vox,vox.com,b2b_services,business_service,0.822,commercial,
brand_merriam-webster-com_a60afe69,Merriam Webster,merriam-webster.com,baby_parenting,baby_products,0.822,commercial,
brand_forms-gle_04cf5557,Forms,forms.gle,consumer_electronics,laptop,0.822,commercial,
brand_enable-javascript-com_53990109,Enable Javascript,enable-javascript.com,education,online_learning,0.822,commercial,
brand_tripadvisor-com_0fcc84dc,Tripadvisor,tripadvisor.com,fashion,apparel,0.822,commercial,
brand_threads-net_3fc9b3ad,Threads,threads.net,finance,digital_banking,0.687,commercial,non_brand_hint
brand_stackexchange-com_c95d9060,Stackexchange,stackexchange.com,food_beverage,snacks,0.822,commercial,
brand_arstechnica-com_2f9d155d,Arstechnica,arstechnica.com,health_wellness,healthcare,0.822,commercial,
brand_bbb-org_3353b160,Bbb,bbb.org,home_improvement,home_decor,0.822,commercial,
brand_go-kr_374b7b13,Go,go.kr,local_services,food_delivery,0.822,commercial,
brand_dell-com_a299f65f,Dell,dell.com,saas,productivity,0.822,commercial,
brand_thelancet-com_8e70828e,Thelancet,thelancet.com,sports_outdoor,fitness,0.822,commercial,
brand_buzzfeed-com_bfe78b83,Buzzfeed,buzzfeed.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_disqus-com_581e0078,Disqus,disqus.com,art_culture,craft,0.822,commercial,
brand_airbnb-com_d0f300dd,Airbnb,airbnb.com,b2b_services,business_service,0.822,commercial,
brand_pages-dev_d88b4ac8,Pages,pages.dev,baby_parenting,baby_products,0.822,commercial,
brand_bandcamp-com_d6d8d78c,Bandcamp,bandcamp.com,beauty_personal_care,skincare,0.822,commercial,
brand_sourceforge-net_f4cb38d7,Sourceforge,sourceforge.net,consumer_electronics,smartphone,0.822,commercial,
brand_in-ua_1cfcd05d,In,in.ua,education,online_learning,0.822,commercial,
brand_thenai-org_e15cfc81,Thenai,thenai.org,fashion,footwear,0.822,commercial,
brand_doubleclick-net_927c9de7,Doubleclick,doubleclick.net,food_beverage,snacks,0.822,commercial,
brand_wp-com_d2b50665,Wp,wp.com,gaming_entertainment,gaming,0.822,commercial,
brand_git-scm-com_9ddd77dc,Git Scm,git-scm.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_euronews-com_1ff6e6b4,Euronews,euronews.com,home_improvement,home_decor,0.722,publisher,publisher_domain_pattern
brand_google-fr_f591b5b4,Google,google.fr,local_services,food_delivery,0.822,commercial,
brand_teamviewer-com_e5163476,Teamviewer,teamviewer.com,mobility,automotive,0.822,commercial,
brand_freebsd-org_37d5e8fd,Freebsd,freebsd.org,pet,pet_supplies,0.822,commercial,
brand_aliexpress-com_03dd6197,Aliexpress,aliexpress.com,saas,productivity,0.722,publisher,publisher_domain_pattern
brand_sciencemag-org_72328e9c,Sciencemag,sciencemag.org,sports_outdoor,fitness,0.822,commercial,
brand_lin-ee_e82b1173,Lin,lin.ee,art_culture,craft,0.822,commercial,
brand_entrepreneur-com_947d6b18,Entrepreneur,entrepreneur.com,b2b_services,business_service,0.822,commercial,
brand_jquery-com_28580410,Jquery,jquery.com,baby_parenting,baby_products,0.822,commercial,
brand_themeforest-net_e92bdd92,Themeforest,themeforest.net,beauty_personal_care,cosmetics,0.822,commercial,
brand_cpanel-net_16f46cf8,Cpanel,cpanel.net,consumer_electronics,laptop,0.822,commercial,
brand_fedoraproject-org_36b532d5,Fedoraproject,fedoraproject.org,developer_tools,dev_platform,0.822,commercial,
brand_aboutcookies-org_d27f8404,Aboutcookies,aboutcookies.org,education,online_learning,0.822,commercial,
brand_yelp-com_1aef28ad,Yelp,yelp.com,fashion,apparel,0.822,commercial,
brand_gizmodo-com_38abced8,Gizmodo,gizmodo.com,finance,digital_banking,0.822,commercial,
brand_wa-link_ec1ef6df,Wa,wa.link,food_beverage,snacks,0.822,commercial,
brand_gc-ca_0d075693,Gc,gc.ca,gaming_entertainment,gaming,0.822,commercial,
brand_automattic-com_8317b57a,Automattic,automattic.com,health_wellness,healthcare,0.822,commercial,
brand_inc-com_ff2c4688,Inc,inc.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_yahoo-co-jp_3a4a8b7c,Yahoo,yahoo.co.jp,local_services,food_delivery,0.822,commercial,
brand_generatepress-com_8c5d6b87,Generatepress,generatepress.com,mobility,automotive,0.722,publisher,publisher_domain_pattern
brand_shutterstock-com_dce1373e,Shutterstock,shutterstock.com,pet,pet_supplies,0.822,commercial,
brand_science-org_9a226f15,Science,science.org,saas,productivity,0.822,commercial,
brand_techtarget-com_bcd6fcb5,Techtarget,techtarget.com,sports_outdoor,fitness,0.822,commercial,
brand_govt-nz_70a7784f,Govt,govt.nz,art_culture,craft,0.822,commercial,
brand_amazon-co-jp_518633c2,Amazon,amazon.co.jp,b2b_services,business_service,0.822,commercial,
brand_pwc-com_b45144b6,Pwc,pwc.com,baby_parenting,baby_products,0.822,commercial,
brand_wpguardian-com_9596186c,Wpguardian,wpguardian.com,beauty_personal_care,skincare,0.822,commercial,
brand_php-net_4ead7a24,Php,php.net,consumer_electronics,smartphone,0.822,commercial,
brand_vercel-app_b797a7b0,Vercel,vercel.app,developer_tools,dev_platform,0.822,commercial,
brand_marketwatch-com_88f6969d,Marketwatch,marketwatch.com,education,online_learning,0.822,commercial,
brand_prnewswire-com_64455bc9,Prnewswire,prnewswire.com,fashion,footwear,0.722,publisher,publisher_domain_pattern
brand_iana-org_14d132ea,Iana,iana.org,finance,digital_banking,0.822,commercial,
brand_engadget-com_a30e29a5,Engadget,engadget.com,food_beverage,snacks,0.822,commercial,
brand_sagepub-com_6a413b52,Sagepub,sagepub.com,gaming_entertainment,gaming,0.822,commercial,
brand_ok-ru_0801f796,Ok,ok.ru,health_wellness,healthcare,0.822,commercial,
brand_telegram-org_7c13bcd9,Telegram,telegram.org,home_appliance,kitchen_appliance,0.822,commercial,
brand_mixcloud-com_eb1248a4,Mixcloud,mixcloud.com,home_improvement,home_decor,0.822,commercial,
brand_nejm-org_9f1f9357,Nejm,nejm.org,local_services,food_delivery,0.822,commercial,
brand_rollingstone-com_3ff3138f,Rollingstone,rollingstone.com,pet,pet_supplies,0.822,commercial,
brand_ssrn-com_29732887,Ssrn,ssrn.com,sports_outdoor,fitness,0.822,commercial,
brand_spiegel-de_830dc69d,Spiegel,spiegel.de,travel_hospitality,hotel_booking,0.822,commercial,
brand_barnesandnoble-com_3d3e71c2,Barnesandnoble,barnesandnoble.com,art_culture,craft,0.822,commercial,
brand_google-co-jp_9c681b64,Google,google.co.jp,b2b_services,business_service,0.822,commercial,
brand_photobucket-com_a7eceb77,Photobucket,photobucket.com,baby_parenting,baby_products,0.822,commercial,
brand_docker-com_f02922c8,Docker,docker.com,beauty_personal_care,cosmetics,0.822,commercial,
brand_springer-com_6b38eca2,Springer,springer.com,consumer_electronics,laptop,0.822,commercial,
brand_politico-com_0de9d020,Politico,politico.com,developer_tools,dev_platform,0.822,commercial,
brand_apachefriends-org_a15a3fe1,Apachefriends,apachefriends.org,education,online_learning,0.822,commercial,
brand_wpguardian-io_4dfba1c3,Wpguardian,wpguardian.io,fashion,apparel,0.822,commercial,
brand_guardian-co-uk_f1b4aadf,Guardian,guardian.co.uk,food_beverage,snacks,0.822,commercial,
brand_huawei-com_372de82b,Huawei,huawei.com,gaming_entertainment,gaming,0.822,commercial,
brand_feedburner-com_d4a2b939,Feedburner,feedburner.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_bigcartel-com_1b4c1669,Bigcartel,bigcartel.com,local_services,food_delivery,0.822,commercial,
brand_imf-org_5adaabcf,Imf,imf.org,mobility,automotive,0.822,commercial,
brand_cctv-com_fc99ab92,Cctv,cctv.com,pet,pet_supplies,0.822,commercial,
brand_nhs-uk_2f1622ad,Nhs,nhs.uk,saas,productivity,0.822,commercial,
brand_aljazeera-com_6afd1fac,Aljazeera,aljazeera.com,sports_outdoor,fitness,0.722,publisher,publisher_domain_pattern
brand_laravel-com_4a23eb29,Laravel,laravel.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_gob-es_a22c4bd9,Gob,gob.es,art_culture,craft,0.822,commercial,
brand_ccc-de_17094f41,Ccc,ccc.de,b2b_services,business_service,0.822,commercial,
brand_qz-com_2015001b,Qz,qz.com,baby_parenting,baby_products,0.822,commercial,
brand_theatlantic-com_69a0cc88,Theatlantic,theatlantic.com,beauty_personal_care,skincare,0.822,commercial,
brand_outlook-com_d531fa80,Outlook,outlook.com,consumer_electronics,smartphone,0.822,commercial,
brand_notion-site_5f1fab94,Notion,notion.site,developer_tools,dev_platform,0.822,commercial,
brand_variety-com_a3da8e82,Variety,variety.com,education,online_learning,0.822,commercial,
brand_taobao-com_ccf07135,Taobao,taobao.com,fashion,footwear,0.822,commercial,
brand_zend-com_56b58681,Zend,zend.com,finance,digital_banking,0.822,commercial,
brand_frontiersin-org_d39ef5e0,Frontiersin,frontiersin.org,gaming_entertainment,gaming,0.822,commercial,
brand_gallup-com_39d97cca,Gallup,gallup.com,health_wellness,healthcare,0.822,commercial,
brand_rakuten-co-jp_f9f2889d,Rakuten,rakuten.co.jp,home_appliance,kitchen_appliance,0.822,commercial,
brand_woocommerce-com_494cbd28,Woocommerce,woocommerce.com,home_improvement,home_decor,0.822,commercial,
brand_slashdot-org_df95e6f7,Slashdot,slashdot.org,local_services,food_delivery,0.822,commercial,
brand_on-ca_aac14795,On,on.ca,mobility,automotive,0.822,commercial,
brand_google-it_e3c6aa89,Google,google.it,pet,pet_supplies,0.822,commercial,
brand_withgoogle-com_5c1d346f,Withgoogle,withgoogle.com,saas,productivity,0.822,commercial,
brand_constantcontact-com_67c15a4f,Constantcontact,constantcontact.com,sports_outdoor,fitness,0.822,commercial,
brand_indiegogo-com_2ab7cce8,Indiegogo,indiegogo.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_howstuffworks-com_13dfea8d,Howstuffworks,howstuffworks.com,art_culture,craft,0.822,commercial,
brand_timeanddate-com_42165098,Timeanddate,timeanddate.com,b2b_services,business_service,0.822,commercial,
brand_techradar-com_d562bad4,Techradar,techradar.com,baby_parenting,baby_products,0.822,commercial,
brand_python-org_d19d1adc,Python,python.org,beauty_personal_care,cosmetics,0.822,commercial,
brand_bloomberg-com_d796fc78,Bloomberg,bloomberg.com,consumer_electronics,laptop,0.722,publisher,publisher_domain_pattern
brand_gob-ar_f203be49,Gob,gob.ar,developer_tools,dev_platform,0.822,commercial,
brand_google-ca_b7717a69,Google,google.ca,education,online_learning,0.822,commercial,
brand_indiatimes-com_fa3b1d14,Indiatimes,indiatimes.com,fashion,apparel,0.722,publisher,publisher_domain_pattern
brand_opensource-org_3b2bd6c0,Opensource,opensource.org,finance,digital_banking,0.822,commercial,
brand_dribbble-com_69c5b886,Dribbble,dribbble.com,gaming_entertainment,gaming,0.822,commercial,
brand_nodejs-org_d38e62e3,Nodejs,nodejs.org,health_wellness,healthcare,0.822,commercial,
brand_fc2-com_4aa9f644,Fc2,fc2.com,home_improvement,home_decor,0.822,commercial,
brand_newscientist-com_a939bf42,Newscientist,newscientist.com,local_services,food_delivery,0.722,publisher,publisher_domain_pattern
brand_bitnami-com_0be7122b,Bitnami,bitnami.com,pet,pet_supplies,0.822,commercial,
brand_kde-org_fd6cf956,Kde,kde.org,saas,productivity,0.822,commercial,
brand_pcmag-com_ed0041dd,Pcmag,pcmag.com,sports_outdoor,fitness,0.822,commercial,
brand_earthlink-net_9b630c6a,Earthlink,earthlink.net,travel_hospitality,hotel_booking,0.822,commercial,
brand_mediafire-com_ab7b9434,Mediafire,mediafire.com,art_culture,craft,0.722,publisher,publisher_domain_pattern
brand_ru-com_86f8154e,Ru,ru.com,b2b_services,business_service,0.822,commercial,
brand_biomedcentral-com_cf6773bd,Biomedcentral,biomedcentral.com,beauty_personal_care,skincare,0.822,commercial,
brand_eventbrite-com_02fd2a4d,Eventbrite,eventbrite.com,consumer_electronics,smartphone,0.822,commercial,
brand_sky-com_b3d4b5d7,Sky,sky.com,developer_tools,dev_platform,0.822,commercial,
brand_drupal-org_9299a7e0,Drupal,drupal.org,education,online_learning,0.822,commercial,
brand_youku-com_82bb5f47,Youku,youku.com,fashion,footwear,0.822,commercial,
brand_lww-com_0b3dc845,Lww,lww.com,finance,digital_banking,0.822,commercial,
brand_ne-jp_e7bde16d,Ne,ne.jp,food_beverage,snacks,0.822,commercial,
brand_economist-com_763e148d,Economist,economist.com,gaming_entertainment,gaming,0.822,commercial,
brand_espn-com_6e0bba17,Espn,espn.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_gutenberg-org_92a4fbcd,Gutenberg,gutenberg.org,local_services,food_delivery,0.822,commercial,
brand_ucl-ac-uk_52d721f1,Ucl,ucl.ac.uk,mobility,automotive,0.822,commercial,
brand_so-com_095cbb75,So,so.com,saas,productivity,0.822,commercial,
brand_fliphtml5-com_b450a3d5,Fliphtml5,fliphtml5.com,sports_outdoor,fitness,0.822,commercial,
brand_zoho-com_e1663f3e,Zoho,zoho.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_hostinger-com_93772e91,Hostinger,hostinger.com,art_culture,craft,0.822,commercial,
brand_ifeng-com_8ecbb957,Ifeng,ifeng.com,b2b_services,business_service,0.822,commercial,
brand_cve-org_92734499,Cve,cve.org,baby_parenting,baby_products,0.822,commercial,
brand_google-co-uk_56eee65a,Google,google.co.uk,beauty_personal_care,cosmetics,0.822,commercial,
brand_addtoany-com_7f7092b7,Addtoany,addtoany.com,consumer_electronics,laptop,0.822,commercial,
brand_hollywoodreporter-com_61082886,Hollywoodreporter,hollywoodreporter.com,developer_tools,dev_platform,0.822,commercial,
brand_scmp-com_feebc582,Scmp,scmp.com,education,online_learning,0.822,commercial,
brand_fb-com_364b6d85,Fb,fb.com,fashion,apparel,0.822,commercial,
brand_change-org_dff290a9,Change,change.org,finance,digital_banking,0.822,commercial,
brand_technologyreview-com_411adb33,Technologyreview,technologyreview.com,food_beverage,snacks,0.687,commercial,non_brand_hint
brand_typeform-com_0019990e,Typeform,typeform.com,gaming_entertainment,gaming,0.822,commercial,
brand_ey-com_a388d3be,Ey,ey.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_playstation-com_fb270d18,Playstation,playstation.com,home_improvement,home_decor,0.822,commercial,
brand_theglobeandmail-com_65bb303e,Theglobeandmail,theglobeandmail.com,local_services,food_delivery,0.822,commercial,
brand_nikkei-com_b489f0e3,Nikkei,nikkei.com,mobility,automotive,0.822,commercial,
brand_semanticscholar-org_96ee3ed1,Semanticscholar,semanticscholar.org,pet,pet_supplies,0.822,commercial,
brand_mirror-co-uk_e2b57722,Mirror,mirror.co.uk,saas,productivity,0.822,commercial,
brand_livescience-com_299e0a53,Livescience,livescience.com,sports_outdoor,fitness,0.822,commercial,
brand_webs-com_3b78cb74,Webs,webs.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_gv-at_09140362,Gv,gv.at,art_culture,craft,0.822,commercial,
brand_rt-com_285cae54,Rt,rt.com,b2b_services,business_service,0.822,commercial,
brand_patreon-com_92222bb0,Patreon,patreon.com,beauty_personal_care,skincare,0.822,commercial,
brand_aboutads-info_fc28e5d3,Aboutads,aboutads.info,consumer_electronics,smartphone,0.822,commercial,
brand_smithsonianmag-com_9b9e1025,Smithsonianmag,smithsonianmag.com,developer_tools,dev_platform,0.822,commercial,
brand_qualtrics-com_6f5f9fe3,Qualtrics,qualtrics.com,education,online_learning,0.822,commercial,
brand_ox-ac-uk_de6a8d23,Ox,ox.ac.uk,fashion,footwear,0.822,commercial,
brand_amd-com_10559a53,Amd,amd.com,finance,digital_banking,0.822,commercial,
brand_parallels-com_c565cdaf,Parallels,parallels.com,food_beverage,snacks,0.822,commercial,
brand_moodle-com_8b077fb4,Moodle,moodle.com,health_wellness,healthcare,0.822,commercial,
brand_sap-com_4bea1b3a,Sap,sap.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_podbean-com_4412e805,Podbean,podbean.com,local_services,food_delivery,0.822,commercial,
brand_caniuse-com_113e8810,Caniuse,caniuse.com,pet,pet_supplies,0.822,commercial,
brand_iubenda-com_d59089e5,Iubenda,iubenda.com,saas,productivity,0.822,commercial,
brand_chinadaily-com-cn_d6c16cd5,Chinadaily,chinadaily.com.cn,sports_outdoor,fitness,0.722,publisher,publisher_domain_pattern
brand_steamcommunity-com_c2409fcf,Steamcommunity,steamcommunity.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_undp-org_458889cc,Undp,undp.org,art_culture,craft,0.822,commercial,
brand_ameblo-jp_36195aea,Ameblo,ameblo.jp,b2b_services,business_service,0.822,commercial,
brand_about-me_61b089d7,About,about.me,baby_parenting,baby_products,0.822,commercial,
brand_usnews-com_34eab190,Usnews,usnews.com,beauty_personal_care,cosmetics,0.722,publisher,publisher_domain_pattern
brand_uk-com_bd787421,Uk,uk.com,consumer_electronics,laptop,0.822,commercial,
brand_matomo-org_56872d95,Matomo,matomo.org,developer_tools,dev_platform,0.822,commercial,
brand_evernote-com_082b95a4,Evernote,evernote.com,education,online_learning,0.822,commercial,
brand_eu-com_048c7f94,Eu,eu.com,fashion,apparel,0.822,commercial,
brand_utoronto-ca_a486de82,Utoronto,utoronto.ca,food_beverage,snacks,0.822,commercial,
brand_business-site_e9ead677,Business,business.site,gaming_entertainment,gaming,0.822,commercial,
brand_ign-com_37fa7c4a,Ign,ign.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_openldap-org_9cce3804,Openldap,openldap.org,local_services,food_delivery,0.822,commercial,
brand_uol-com-br_68fdb24e,Uol,uol.com.br,mobility,automotive,0.822,commercial,
brand_spb-ru_46710be5,Spb,spb.ru,pet,pet_supplies,0.822,commercial,
brand_autodesk-com_73afecbd,Autodesk,autodesk.com,saas,productivity,0.822,commercial,
